UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
The Wall Street Journal,@WSJ,2022-07-30T19:10:04.000Z,"Biden has tested positive for Covid-19 again, but the president's physician said he is not experiencing any symptoms and is feeling well
wsj.com
President Biden Tests Positive for Covid-19 Again
The president isn’t experiencing any symptoms and is feeling well, according to his physician.
59
61
100The Wall Street Journal
@WSJ
·
22h
Biden has tested positive for Covid-19 again, but the president's physician said he is not experiencing any symptoms and is feeling well
wsj.com
President Biden Tests Positive for Covid-19 Again
The president isn’t experiencing any symptoms and is feeling well, according to his physician.
59
61
100",59,61,100
The Wall Street Journal,@WSJ,2022-07-30T18:45:01.000Z,"Authorities said at least 4 children died in the flooding that inundated eastern Kentucky earlier this week
wsj.com
Kentucky Flooding Death Toll Climbs to 25
Authorities believe at least four children have died in the flooding. Gov. Andy Beshear says he expects the fatalities to rise as the search-and-rescue phase continues.
5
8
36The Wall Street Journal
@WSJ
·
22h
Authorities said at least 4 children died in the flooding that inundated eastern Kentucky earlier this week
wsj.com
Kentucky Flooding Death Toll Climbs to 25
Authorities believe at least four children have died in the flooding. Gov. Andy Beshear says he expects the fatalities to rise as the search-and-rescue phase continues.
5
8
36",5,8,36
The Wall Street Journal,@WSJ,2022-07-30T18:30:12.000Z,"From 
@WSJopinion
: What will Donald Trump do with his campaign cash? If he doesn’t start actually deploying funds to help candidates, donors might not keep giving to the former president’s causes, writes 
@KarlRove
.
wsj.com
Opinion | Where Do Trump’s Donations Go?
He can’t spend his PACs’ millions on 2024 and isn’t using much in midterms.
33
14
39The Wall Street Journal
@WSJ
·
22h
From 
@WSJopinion
: What will Donald Trump do with his campaign cash? If he doesn’t start actually deploying funds to help candidates, donors might not keep giving to the former president’s causes, writes 
@KarlRove
.
wsj.com
Opinion | Where Do Trump’s Donations Go?
He can’t spend his PACs’ millions on 2024 and isn’t using much in midterms.
33
14
39",33,14,39
The Wall Street Journal,@WSJ,2022-07-30T18:00:24.000Z,"It’s grilling season. Your objective: the ultimate burger. In this handy guide, a butcher lays out his pro tips.
wsj.com
The Ultimate Guide to Burgers, from Grinder to Grill
Grilling geeks will tell you it’s tricky to get the right grind. In fact, producing a juicy patty couldn’t be simpler. A top butcher provides pro tips and step-by-step instructions.
5
10
53The Wall Street Journal
@WSJ
·
23h
It’s grilling season. Your objective: the ultimate burger. In this handy guide, a butcher lays out his pro tips.
wsj.com
The Ultimate Guide to Burgers, from Grinder to Grill
Grilling geeks will tell you it’s tricky to get the right grind. In fact, producing a juicy patty couldn’t be simpler. A top butcher provides pro tips and step-by-step instructions.
5
10
53",5,10,53
The Wall Street Journal,@WSJ,2022-07-30T17:30:04.000Z,"For a certain kind of consumer, weirder shoes win. Enter the mule, which is getting stranger by the month.
wsj.com
The Surprising Shoe That Is Overtaking Sneakers
In the minds of designers, anyway: Inside the rise of the slip-on, slipper-adjacent mule—from weekend-only to work-approved.
12
25
45The Wall Street Journal
@WSJ
·
23h
For a certain kind of consumer, weirder shoes win. Enter the mule, which is getting stranger by the month.
wsj.com
The Surprising Shoe That Is Overtaking Sneakers
In the minds of designers, anyway: Inside the rise of the slip-on, slipper-adjacent mule—from weekend-only to work-approved.
12
25
45",12,25,45
The Wall Street Journal,@WSJ,2022-07-30T07:00:11.000Z,"For anyone who’s constrained by a small backyard but still longing to sip a cocktail while soaking or cannonball in after a long day, a plunge pool can be an elegant compromise
wsj.com
A Chic Swimming Pool Alternative for Small Backyards
No room for a full-size pool but still wish you could float around a while, or sip cocktails with your feet in the water? Look into a plunge pool, small enough for a brownstone’s backyard.
5
14
64The Wall Street Journal
@WSJ
·
Jul 30
For anyone who’s constrained by a small backyard but still longing to sip a cocktail while soaking or cannonball in after a long day, a plunge pool can be an elegant compromise
wsj.com
A Chic Swimming Pool Alternative for Small Backyards
No room for a full-size pool but still wish you could float around a while, or sip cocktails with your feet in the water? Look into a plunge pool, small enough for a brownstone’s backyard.
5
14
64",5,14,64
The Wall Street Journal,@WSJ,2022-07-30T06:30:09.000Z,"In the 1810s, Boston entrepreneur Frederic Tudor started selling ice for people to use in beverages. Soon iced drinks were known around the world as an American signature.
wsj.com
America’s Love Affair With Iced Drinks
In the 19th century, American ingenuity vanquished the traditional belief that it was unhealthy to add ice to beverages.
6
26
68The Wall Street Journal
@WSJ
·
Jul 30
In the 1810s, Boston entrepreneur Frederic Tudor started selling ice for people to use in beverages. Soon iced drinks were known around the world as an American signature.
wsj.com
America’s Love Affair With Iced Drinks
In the 19th century, American ingenuity vanquished the traditional belief that it was unhealthy to add ice to beverages.
6
26
68",6,26,68
The Wall Street Journal,@WSJ,2022-07-30T06:15:05.000Z,"A small Danish company worked for decades on a vaccine. Now the world wants it to fight Monkeypox.
wsj.com
Monkeypox Vaccine Demand Soars, and Just One Small Danish Company Makes It
Bavarian Nordic worked for decades on a vaccine and suddenly, orders are coming in now.
7
23
84The Wall Street Journal
@WSJ
·
Jul 30
A small Danish company worked for decades on a vaccine. Now the world wants it to fight Monkeypox.
wsj.com
Monkeypox Vaccine Demand Soars, and Just One Small Danish Company Makes It
Bavarian Nordic worked for decades on a vaccine and suddenly, orders are coming in now.
7
23
84",7,23,84
The Wall Street Journal,@WSJ,2022-07-30T06:00:05.000Z,"Disney’s “Thor: Love and Thunder” made noise on opening weekend, then fizzled—the latest sign that the prized Marvel Studios franchise is in a rut
wsj.com
Marvel Studios Box-Office Slump Shows Limits of Disney’s Superhero Universe
“Thor: Love and Thunder,” Walt Disney’s latest superhero epic, crushed box-office expectations on its opening weekend, but second-weekend ticket sales fell sharply—pointing to a slump for Marvel...
26
20
67The Wall Street Journal
@WSJ
·
Jul 30
Disney’s “Thor: Love and Thunder” made noise on opening weekend, then fizzled—the latest sign that the prized Marvel Studios franchise is in a rut
wsj.com
Marvel Studios Box-Office Slump Shows Limits of Disney’s Superhero Universe
“Thor: Love and Thunder,” Walt Disney’s latest superhero epic, crushed box-office expectations on its opening weekend, but second-weekend ticket sales fell sharply—pointing to a slump for Marvel...
26
20
67",26,20,67
The Wall Street Journal,@WSJ,2022-07-30T05:30:08.000Z,"Will Smith has released a video apologizing to comedian Chris Rock months after the onstage Oscars slap. ""My behavior was unacceptable"" and ""I am deeply remorseful,"" the actor says.
wsj.com
Will Smith Posts Video Apologizing to Chris Rock for Oscars Slap
“My behavior was unacceptable,” the Oscar-winning actor said, referring to the incident at the awards ceremony in March.
56
41
101The Wall Street Journal
@WSJ
·
Jul 30
Will Smith has released a video apologizing to comedian Chris Rock months after the onstage Oscars slap. ""My behavior was unacceptable"" and ""I am deeply remorseful,"" the actor says.
wsj.com
Will Smith Posts Video Apologizing to Chris Rock for Oscars Slap
“My behavior was unacceptable,” the Oscar-winning actor said, referring to the incident at the awards ceremony in March.
56
41
101",56,41,101
The Wall Street Journal,@WSJ,2022-07-29T20:24:52.000Z,"The S&P 500 just had its best month since 2020, but worries about the economy put those July gains at risk
wsj.com
Stock Market Today Live Updates: S&P 500 Closed With Its Best Month Since 2020
The Wall Street Journal’s full markets coverage at the end of a busy week of earnings and economic data.
5
9
30The Wall Street Journal
@WSJ
·
Jul 29
The S&P 500 just had its best month since 2020, but worries about the economy put those July gains at risk
wsj.com
Stock Market Today Live Updates: S&P 500 Closed With Its Best Month Since 2020
The Wall Street Journal’s full markets coverage at the end of a busy week of earnings and economic data.
5
9
30",5,9,30
The Wall Street Journal,@WSJ,2022-07-29T20:15:04.000Z,"Retail investors who put their money into GWG Holdings stand to potentially lose $1.3 billion. Former Chairman Brad Heppner collected at least $174 million of cash, loan repayments, and other benefits, according to people familiar with the matter.
wsj.com
An Asset-Management Merger Ended in Bankruptcy, While Its Architect Got $174 Million
Brad Heppner and other business entities he is involved with collected at least $174 million in cash, loan repayments and other benefits as a result of the takeover of GWG that he engineered before...
4
14
33The Wall Street Journal
@WSJ
·
Jul 29
Retail investors who put their money into GWG Holdings stand to potentially lose $1.3 billion. Former Chairman Brad Heppner collected at least $174 million of cash, loan repayments, and other benefits, according to people familiar with the matter.
wsj.com
An Asset-Management Merger Ended in Bankruptcy, While Its Architect Got $174 Million
Brad Heppner and other business entities he is involved with collected at least $174 million in cash, loan repayments and other benefits as a result of the takeover of GWG that he engineered before...
4
14
33",4,14,33
The Wall Street Journal,@WSJ,2022-07-29T20:00:00.000Z,"Intel, America’s largest chip maker, proves that it can’t be rescued by subsidies alone, explains 
@djtgallagher
 #WSJWhatsNow https://on.wsj.com/3beIUx7
4
11
31The Wall Street Journal
@WSJ
·
Jul 29
Intel, America’s largest chip maker, proves that it can’t be rescued by subsidies alone, explains 
@djtgallagher
 #WSJWhatsNow https://on.wsj.com/3beIUx7
4
11
31",4,11,31
The Wall Street Journal,@WSJ,2022-07-29T19:45:09.000Z,"House Speaker Nancy Pelosi is planning to visit several major U.S. allies in Asia, with arrangements for a possible stop in Taiwan, despite warnings from China
wsj.com
Nancy Pelosi to Travel to Asia With Possible Taiwan Stop, Despite China Warnings
China has warned repeatedly of repercussions if the House speaker goes to Taiwan, and the Navy is moving an aircraft carrier strike group toward the South China Sea as Mrs. Pelosi visits major U.S....
403
340
804The Wall Street Journal
@WSJ
·
Jul 29
House Speaker Nancy Pelosi is planning to visit several major U.S. allies in Asia, with arrangements for a possible stop in Taiwan, despite warnings from China
wsj.com
Nancy Pelosi to Travel to Asia With Possible Taiwan Stop, Despite China Warnings
China has warned repeatedly of repercussions if the House speaker goes to Taiwan, and the Navy is moving an aircraft carrier strike group toward the South China Sea as Mrs. Pelosi visits major U.S....
403
340
804",403,340,804
The Wall Street Journal,@WSJ,2022-07-29T19:30:03.000Z,"About an inch of rain fell within 60 to 90 minutes in Las Vegas, causing flooding in areas including casinos along the Strip
wsj.com
Flash Flooding Hits Las Vegas After Thunderstorms
Fast-moving thunderstorms pounded Las Vegas, causing flooding in areas including casinos along the Vegas Strip.
10
41
86The Wall Street Journal
@WSJ
·
Jul 29
About an inch of rain fell within 60 to 90 minutes in Las Vegas, causing flooding in areas including casinos along the Strip
wsj.com
Flash Flooding Hits Las Vegas After Thunderstorms
Fast-moving thunderstorms pounded Las Vegas, causing flooding in areas including casinos along the Vegas Strip.
10
41
86",10,41,86
The Wall Street Journal,@WSJ,2022-07-29T11:00:02.000Z,"The resurgent air travel has caught aircraft manufacturers and their supply chains off guard, leaving makers of parts unable to increase production quickly enough to provide components for new aircraft and planes already in service
wsj.com
Airplane-Parts Shortage Threatens More Disruptions to Air Travel
Airlines say they face difficulty getting replacement components, exacerbating their other challenges such as staffing woes.
3
15
27The Wall Street Journal
@WSJ
·
Jul 29
The resurgent air travel has caught aircraft manufacturers and their supply chains off guard, leaving makers of parts unable to increase production quickly enough to provide components for new aircraft and planes already in service
wsj.com
Airplane-Parts Shortage Threatens More Disruptions to Air Travel
Airlines say they face difficulty getting replacement components, exacerbating their other challenges such as staffing woes.
3
15
27",3,15,27
The Wall Street Journal,@WSJ,2022-07-29T10:45:06.000Z,"Unlike the U.S., Europe’s economy grew in the second quarter, but cuts to supplies of Russian gas threaten to push it into contraction
wsj.com
Eurozone Recovery Picks Up Speed but Ukraine War Threatens Deep Contractions
Economic growth in the eurozone accelerated during the three months through June, but cuts to supplies of natural gas threaten to push it into contraction over coming months.
9
10
34The Wall Street Journal
@WSJ
·
Jul 29
Unlike the U.S., Europe’s economy grew in the second quarter, but cuts to supplies of Russian gas threaten to push it into contraction
wsj.com
Eurozone Recovery Picks Up Speed but Ukraine War Threatens Deep Contractions
Economic growth in the eurozone accelerated during the three months through June, but cuts to supplies of natural gas threaten to push it into contraction over coming months.
9
10
34",9,10,34
The Wall Street Journal,@WSJ,2022-07-29T10:31:33.000Z,"Chevron reported a record $11.6 billion profit in the second quarter, cashing in on the highest prices for oil and natural gas in more than a decade and hefty fuel-making margins
wsj.com
Exxon, Chevron, Shell Report Record Profits on High Energy Prices
Exxon, Chevron and Shell banked a record $46 billion in collective profits in the second quarter.
35
94
103The Wall Street Journal
@WSJ
·
Jul 29
Chevron reported a record $11.6 billion profit in the second quarter, cashing in on the highest prices for oil and natural gas in more than a decade and hefty fuel-making margins
wsj.com
Exxon, Chevron, Shell Report Record Profits on High Energy Prices
Exxon, Chevron and Shell banked a record $46 billion in collective profits in the second quarter.
35
94
103",35,94,103
The Wall Street Journal,@WSJ,2022-07-29T10:00:11.000Z,"“You are going to cause a war”: Jared Kushner’s new memoir details friction in the Trump administration over his close ties with the Saudi crown prince
wsj.com
WSJ News Exclusive | Jared Kushner Reveals Rare Details About Ties With Saudi Crown Prince
A forthcoming memoir offers a rare glimpse into the unusual relationship between the two men that evolved from a friendly political alliance into a deepening post-White House business partnership.
14
11
38The Wall Street Journal
@WSJ
·
Jul 29
“You are going to cause a war”: Jared Kushner’s new memoir details friction in the Trump administration over his close ties with the Saudi crown prince
wsj.com
WSJ News Exclusive | Jared Kushner Reveals Rare Details About Ties With Saudi Crown Prince
A forthcoming memoir offers a rare glimpse into the unusual relationship between the two men that evolved from a friendly political alliance into a deepening post-White House business partnership.
14
11
38",14,11,38
The Wall Street Journal,@WSJ,2022-07-29T09:30:07.000Z,"Take an early look at the front page of The Wall Street Journal http://wsj.com
10
28
56The Wall Street Journal
@WSJ
·
Jul 29
Take an early look at the front page of The Wall Street Journal http://wsj.com
10
28
56",10,28,56
The Wall Street Journal Retweeted,@WSJCustom,2022-07-28T11:18:33.000Z,"Paid Program with Guidehouse: Companies often start with the low-hanging fruit of decarbonization and run out of steam. See how they can stay focused and reach net-zero emissions. 
@Guidehouse
 @GuidehouseESI
partners.wsj.com
Paid Program: Speeding Up Decarbonization
As the timeline to net-zero emissions shortens, reconsider the financial equation for decarbonization projects.
1
5The Wall Street Journal Retweeted",,1,5
The Wall Street Journal,@WSJ,2022-07-28T22:45:07.000Z,"From 
@WSJopinion
: Walmart’s response could be a sign that the next recession will be short-lived and less severe, if it comes at all. In which case, start buying stocks again; they’re cheap, writes Dennis Kneale
wsj.com
Opinion | Stop Panicking About the U.S. Economy
Among the reasons for optimism: lots of jobs, anti-inflationary pressures and a decline in oil prices.
9
16
47The Wall Street Journal
@WSJ
·
Jul 29
From 
@WSJopinion
: Walmart’s response could be a sign that the next recession will be short-lived and less severe, if it comes at all. In which case, start buying stocks again; they’re cheap, writes Dennis Kneale
wsj.com
Opinion | Stop Panicking About the U.S. Economy
Among the reasons for optimism: lots of jobs, anti-inflationary pressures and a decline in oil prices.
9
16
47",9,16,47
The Wall Street Journal,@WSJ,2022-07-28T22:35:04.000Z,"Argentina's President Fernández names Sergio Massa as country’s third Economy Minister in less than a month
wsj.com
Argentina’s President Names Third Economy Minister in Less Than a Month
Sergio Massa replaces Silvina Batakis who took up the post in early July.
10
22
28The Wall Street Journal
@WSJ
·
Jul 29
Argentina's President Fernández names Sergio Massa as country’s third Economy Minister in less than a month
wsj.com
Argentina’s President Names Third Economy Minister in Less Than a Month
Sergio Massa replaces Silvina Batakis who took up the post in early July.
10
22
28",10,22,28
The Wall Street Journal,@WSJ,2022-07-28T22:25:07.000Z,"Instacart expects to go public before year’s end, according to people familiar with the matter, earlier than many on Wall Street had expected amid a frozen market for new listings
wsj.com
WSJ News Exclusive | Instacart Aims to Go Public Before Year’s End, Defying a Frozen IPO Market
Instacart Inc. expects to go public before year’s end, according to people familiar with the matter, earlier than many on Wall Street had expected amid a frozen market for new listings.
2
8
21The Wall Street Journal
@WSJ
·
Jul 29
Instacart expects to go public before year’s end, according to people familiar with the matter, earlier than many on Wall Street had expected amid a frozen market for new listings
wsj.com
WSJ News Exclusive | Instacart Aims to Go Public Before Year’s End, Defying a Frozen IPO Market
Instacart Inc. expects to go public before year’s end, according to people familiar with the matter, earlier than many on Wall Street had expected amid a frozen market for new listings.
2
8
21",2,8,21
The Wall Street Journal,@WSJ,2022-07-28T22:15:06.000Z,"Senate Democrats’ tax and spending proposal would likely help cool inflation slightly but most of the effects won’t be felt until later this decade, economists said
wsj.com
Manchin-Schumer Deal Would Have Moderate Inflation-Fighting Effect, Economists Say
Most inflation benefits of bill—which cuts drug costs, subsidizes healthcare premiums and reduces the deficit—would come in future years, according to estimates.
16
13
41The Wall Street Journal
@WSJ
·
Jul 29
Senate Democrats’ tax and spending proposal would likely help cool inflation slightly but most of the effects won’t be felt until later this decade, economists said
wsj.com
Manchin-Schumer Deal Would Have Moderate Inflation-Fighting Effect, Economists Say
Most inflation benefits of bill—which cuts drug costs, subsidizes healthcare premiums and reduces the deficit—would come in future years, according to estimates.
16
13
41",16,13,41
The Wall Street Journal,@WSJ,2022-07-28T14:45:10.000Z,"Washington Commanders owner Dan Snyder will testify via a non-public Zoom link before the House committee investigating the team’s workplace culture, climaxing a weeks long battle over the terms of his appearance
wsj.com
Washington Commanders Owner Dan Snyder to Testify Via Non-Public Zoom in Congressional Probe
After a lengthy fight, Snyder will appear remotely and without a subpoena Thursday morning, with the committee vowing to compel him if he does not answer all questions.
7
6
17The Wall Street Journal
@WSJ
·
Jul 28
Washington Commanders owner Dan Snyder will testify via a non-public Zoom link before the House committee investigating the team’s workplace culture, climaxing a weeks long battle over the terms of his appearance
wsj.com
Washington Commanders Owner Dan Snyder to Testify Via Non-Public Zoom in Congressional Probe
After a lengthy fight, Snyder will appear remotely and without a subpoena Thursday morning, with the committee vowing to compel him if he does not answer all questions.
7
6
17",7,6,17
The Wall Street Journal,@WSJ,2022-07-28T14:37:04.000Z,"Sprite is retiring its signature green bottle, which it has used for more than six decades, and will instead use clear bottles that are supposed to be more sustainable
wsj.com
Sprite Goes Green by Ditching Its Green Bottle
Coca-Cola Co. said it would drop the bottle color, which it has used to market its Sprite soft drink for more than six decades, and would instead use clear bottles that are supposed to be more...
21
80
124The Wall Street Journal
@WSJ
·
Jul 28
Sprite is retiring its signature green bottle, which it has used for more than six decades, and will instead use clear bottles that are supposed to be more sustainable
wsj.com
Sprite Goes Green by Ditching Its Green Bottle
Coca-Cola Co. said it would drop the bottle color, which it has used to market its Sprite soft drink for more than six decades, and would instead use clear bottles that are supposed to be more...
21
80
124",21,80,124
The Wall Street Journal,@WSJ,2022-07-28T14:27:00.000Z,"JetBlue Airways secured a deal to buy Spirit Airlines for $3.8 billion in an agreement which, if approved by regulators, would create the fifth-largest carrier in the U.S., explains 
@_benkatz
 #WSJWhatsNow https://bit.ly/3PHuh4p
4
20
47The Wall Street Journal
@WSJ
·
Jul 28
JetBlue Airways secured a deal to buy Spirit Airlines for $3.8 billion in an agreement which, if approved by regulators, would create the fifth-largest carrier in the U.S., explains 
@_benkatz
 #WSJWhatsNow https://bit.ly/3PHuh4p
4
20
47",4,20,47
The Wall Street Journal,@WSJ,2022-07-28T14:15:04.000Z,"Senate Democrats planned to meet behind closed doors Thursday morning to discuss a revived package aimed at lowering carbon emissions and curbing healthcare costs, a day after Sen. Joe Manchin threw his support behind a deal
wsj.com
Manchin, Schumer Revived Climate Bill in Secret Talks, Now Seek Democrats’ Support
Senate Democrats met behind closed doors to discuss a revived package aimed at lowering carbon emissions and curbing healthcare costs, a day after Sen. Joe Manchin threw his support behind a deal.
17
11
47The Wall Street Journal
@WSJ
·
Jul 28
Senate Democrats planned to meet behind closed doors Thursday morning to discuss a revived package aimed at lowering carbon emissions and curbing healthcare costs, a day after Sen. Joe Manchin threw his support behind a deal
wsj.com
Manchin, Schumer Revived Climate Bill in Secret Talks, Now Seek Democrats’ Support
Senate Democrats met behind closed doors to discuss a revived package aimed at lowering carbon emissions and curbing healthcare costs, a day after Sen. Joe Manchin threw his support behind a deal.
17
11
47",17,11,47
The Wall Street Journal,@WSJ,2022-07-28T14:07:04.000Z,"Mortgage rates fell to 5.3% after rising for two straight weeks, another indication that recession concerns are impacting the U.S. housing market
wsj.com
Mortgage Rates Fall to 5.3%, Continuing Volatile Stretch
Rates dropped for the first time since early July, though they are still up significantly this year.
4
23
60The Wall Street Journal
@WSJ
·
Jul 28
Mortgage rates fell to 5.3% after rising for two straight weeks, another indication that recession concerns are impacting the U.S. housing market
wsj.com
Mortgage Rates Fall to 5.3%, Continuing Volatile Stretch
Rates dropped for the first time since early July, though they are still up significantly this year.
4
23
60",4,23,60
The Wall Street Journal,@WSJ,2022-07-28T14:00:27.000Z,"Severe flight delays and mishandled baggage means sticking to a carry-on bag is a safer bet than checking luggage. Follow these steps from professional organizers to fit everything you need.
wsj.com
How to Pack a Carry-on Bag Like a Pro, Step by Step
Traveling with only a carry-on doesn’t mean you need to skimp on what you pack.
3
11
37The Wall Street Journal
@WSJ
·
Jul 28
Severe flight delays and mishandled baggage means sticking to a carry-on bag is a safer bet than checking luggage. Follow these steps from professional organizers to fit everything you need.
wsj.com
How to Pack a Carry-on Bag Like a Pro, Step by Step
Traveling with only a carry-on doesn’t mean you need to skimp on what you pack.
3
11
37",3,11,37
