The Washington Post;@washingtonpost;2021-12-26T19:31:15.000Z;In Photos: Remembering Desmond Tutu Anglican Archbishop Desmond Tutu, who won the Nobel Peace Prize for his struggle against the system of white domination known as apartheid, died Dec. 26 in Cape Town. He was 90.;52;231
The Washington Post;@washingtonpost;2021-12-26T15:15:00.000Z;"Decades later, ‘Home Alone’ fans are still casing the iconic house It’s been 31 years since Kevin McCallister battled dim-witted robbers in ""Home Alone,"" but fans keep coming to iconic suburban Chicago home.";17;50
The Washington Post;@washingtonpost;2021-12-26T15:25:00.000Z;For the tourists who come from all over the world to see the house, the visit is a chance to reenact the movie and make memories of their own.;16;48
The Washington Post;@washingtonpost;2021-12-26T15:00:24.000Z;Dave Barry’s 2021 Year in Review Vaccines, variants and supply chain woes: A look back at the past 12 months.;32;60
The Washington Post;@washingtonpost;2021-12-26T14:41:58.000Z;Broken promises cannot deter the path to Build Back Better The president’s agenda is even more urgent today.;100;138
The Washington Post;@washingtonpost;2021-12-26T14:11:46.000Z;Naomi Osaka, Simone Biles and the enduring sports message of 2021 Naomi Osaka and Simone Biles, who showed us that it's okay not to be okay, were the most important athletes in;51;81
The Washington Post;@washingtonpost;2021-12-26T13:41:30.000Z;They borrowed money to pay for college. Here’s what they would change about student loans. Student loan borrowers tell us what they would change about their debt experience and the policy that defines federal education lending.;52;53
The Washington Post;@washingtonpost;2021-12-26T12:20:30.000Z;What we learned during the pandemic about the effectiveness of cash assistance Too often, families facing challenges are forced to navigate a confusing network of service providers to access resources.;16;23
The Washington Post;@washingtonpost;2021-12-26T11:47:55.000Z;The Slackers are the ska stalwarts who keep on going Back on the road after a pandemic pause, the band celebrates 30 years with a fan base that follows it every step of the way.;12;15
The Washington Post;@washingtonpost;2021-12-26T11:15:44.000Z;For five Jakes, Taylor Swift’s ‘All Too Well’ will become their soundtrack to travel A contest awards a $300 credit to the namesakes of the reputed heartbreaker in her hit song.;10;18
The Washington Post;@washingtonpost;2021-12-26T06:05:09.000Z;Please get the vaccine. And try to understand those who won’t. The coronavirus vaccine is now just another issue that divides us. 1.2K;1200;332
The Washington Post;@washingtonpost;2021-12-26T05:34:36.000Z;Anger over masks mandates, other covid rules, spurs states to curb power of public health officials A flurry of new laws restrict the authority of state or local health officers to take steps proven to help safeguard the public’s health.;181;128
The Washington Post;@washingtonpost;2021-12-26T05:04:04.000Z;We’re adapting to living with covid-19 — less so to accepting uncertainty The public’s demand for easy answers during the pandemic has not been conducive to good information.;31;31
The Washington Post;@washingtonpost;2021-12-26T04:32:02.000Z;What to watch in NFL Week 16: Playoff implications almost everywhere you look The Patriots face the Bills and the Bengals face the Ravens on Sunday in two massive divisional games.;8;15
The Washington Post;@washingtonpost;2021-12-26T03:58:58.000Z;The mob killing of a foreign factory manager in Pakistan comes amid surge in anti-blasphemy violence This religious crusade is rapidly gaining popular support and could threaten the country’s stability.;9;19
The Washington Post;@washingtonpost;2021-12-26T03:26:20.000Z;Five myths about the Arctic No, it’s not ‘empty’ or cut off from the rest of the world.;5;33
The Washington Post;@washingtonpost;2021-12-26T02:53:00.000Z;In their shared sea, Ukraine and Russia already risk direct conflict every day The Sea of Azov, the world's shallowest sea, is considered shared territory between Ukraine and Russia. It renders Ukrainian cities vulnerable to amphibious invasion.;28;47
The Washington Post;@washingtonpost;2021-12-26T02:22:24.000Z;Sheet-pan Peruvian pollo a la brasa captures the flavor of fire at home Arguably Peru's most famous export, pollo a la brasa requires a rotisserie. This recipe pays homage to the original with a few tricks and a hot oven.;15;53
The Washington Post;@washingtonpost;2021-12-26T01:49:53.000Z;"Jane Campion’s masterful ‘Power of the Dog’ had a fascinating and much maligned precursor ""Power of the Dog"" owes a debt to Campion’s ""In the Cut,"" the film that took down Meg Ryan.";2;13
The Washington Post;@washingtonpost;2021-12-25T20:18:25.000Z;Here’s what forgiving student loans really means: A lifeline out of poverty Wiping out college debt would help Biden achieve other aims on racial equality as well.;253;225
The Washington Post;@washingtonpost;2021-12-25T19:48:15.000Z;A child calling Santa reached NORAD instead. Christmas Eve was never the same. The military's NORAD has been tracking Santa every Christmas Eve for 63 years. It all began when the command center's red phone rang and a kid was on the other end.;27;163
The Washington Post;@washingtonpost;2021-12-25T19:16:10.000Z;Coronavirus outbreak sidelines ship whose crew is fully immunized, Navy says Navy vessels, where personnel live in tight quarters while at sea, are particularly vulnerable to the coronavirus. The U.S. military’s first major coronavirus outbreak happened last year aboard the...;22;57
The Washington Post;@washingtonpost;2021-12-25T18:42:57.000Z;Britain gets a glimpse of Queen Elizabeth II in Christmas message A combination of health issues and coronavirus restrictions have kept the queen from public engagements since October.;45;73
The Washington Post;@washingtonpost;2021-12-25T18:11:55.000Z;Armed intruder apprehended on Windsor Castle grounds as queen celebrates Christmas Police arrested the 19-year-old outside the main residence of Queen Elizabeth II.;20;44
The Washington Post;@washingtonpost;2021-12-25T17:41:35.000Z;How to get refunds if your Christmas flight is canceled Omicron has impacted flight crews, leading to thousands of holiday cancellations from struggling carriers.;25;57
The Washington Post;@washingtonpost;2021-12-25T17:12:14.000Z;The viewer’s guide to making the most of the NBA’s omicron-ravaged Christmas The NBA's Christmas Day slate ranked: From a must-see Warriors-Suns matchup to a Hawks-Knicks dud;4;10
The Washington Post;@washingtonpost;2021-12-25T16:44:51.000Z;We can’t let companies wink at laws designed to keep us safe Why not require masks everywhere, no exceptions?;42;33
The Washington Post;@washingtonpost;2021-12-25T16:14:54.000Z;Video: NASA's space telescope launched on Dec. 25 and will capture light from first stars and study distant worlds.;12;95
The Washington Post;@washingtonpost;2021-12-25T12:00:06.000Z;What to watch Saturday in the NFL: Two MVP hopefuls take the field In the NFL’s Christmas Day games, Aaron Rodgers and the Packers take on the Browns, and Jonathan Taylor and the Colts face the Cardinals.;9;13
The Washington Post;@washingtonpost;2021-12-25T11:33:14.000Z;Biden is quietly erasing one of Trump’s cruelest legacies Access to health care is expanding, and onerous bureaucratic work requirements are gone.;62;151
The Washington Post;@washingtonpost;2021-12-25T11:06:39.000Z;Date Lab: Dinner seemed to last forever — and not in a good way Both were looking for a serious relationship.;7;15
The Washington Post;@washingtonpost;2021-12-25T10:40:32.000Z;Even under pre-pandemic circumstances, the end of the year presented challenges for many women: Amid all the celebrations and weighty hopes of the holidays, losses and disruptions can feel especially acute. thelily.com Finding holiday joy in a year full of losses and setbacks These three women have found that joy comes with effort — and a lot of intention.;9;15
The Washington Post;@washingtonpost;2021-12-25T10:11:56.000Z;Ukraine stood with the West in 2014. Today we must stand with Ukraine. The United States must continue to build an international coalition of partners in Europe and elsewhere who see the Russian threat with clear eyes.;51;89
The Washington Post;@washingtonpost;2021-12-25T08:50:50.000Z;"For Queen Elizabeth II, 2021 brought sorrow and scandal to the royal family She sat alone at Prince Philip's funeral and was ""saddened"" by revelations in Harry and Meghan's explosive Oprah interview.";33;47
The Washington Post;@washingtonpost;2021-12-25T08:23:45.000Z;Tourist drug demand is bringing cartel violence to Mexico’s most popular resorts The government, sensitive to several recent high-profile incidents, has deployed a Tourist Security Battalion to patrol Cancun, Tulum and the Mexican Riviera.;33;80
The Washington Post;@washingtonpost;2021-12-25T07:57:25.000Z;Many fled D.C. during pandemic, halting city’s population boom New data from the Census Bureau show the number of District residents dropped by about 20,000.;26;51
The Washington Post;@washingtonpost;2021-12-25T02:59:22.000Z;A decade’s worth of photos capture Christmas in America, from the joyful to the bleak Photographer Jesse Rieser traveled to 18 states over a decade to document Christmas's contradictions.;9;30
The Washington Post;@washingtonpost;2021-12-25T02:32:39.000Z;Major Biden’s removal from the White House has critics howling. But the first family did... The White House was not the best environment for this beloved dog.;50;54
The Washington Post;@washingtonpost;2021-12-25T01:35:05.000Z;"Omicron snarls some Christmas travel plans; 3,800 flights canceled worldwide Cancellations are modest, but ‘if your flight is the one that’s been canceled, the world has just ended,’ says analyst.";36;97
The Washington Post;@washingtonpost;2021-12-25T00:59:58.000Z;High-profile killing of military couple came after son’s dispute, witness says Edward McDaniel Jr., an Army colonel and doctor who treated generals, and his wife, Brenda, a retired Army colonel and a nurse who has served in the White House, were slain in May.;4;14
The Washington Post;@washingtonpost;2021-12-25T00:34:04.000Z;Coronavirus cases reach new highs again in D.C. area heading into Christmas holiday The D.C. region headed into the Christmas holiday in the throes of the worst coronavirus surge the area has ever witnessed, in terms of the number of people coming down with the virus.;28;50
The Washington Post;@washingtonpost;2021-12-25T00:12:49.000Z;D.C. teacher’s viral three-point shot leaves people swooning — and her students elated Kathleen Fitzpatrick's third-grade students' reaction to the stellar shot has been a salve across the Internet;16;97
The Washington Post;@washingtonpost;2021-12-24T19:40:31.000Z;Stuck inside because of the omicron variant? Here are creative ways to stay safe and sane. Health experts suggested staying active if people are feeling well enough — and exercising both body and mind.;14;20
The Washington Post;@washingtonpost;2021-12-24T19:10:50.000Z;A sticky-sweet pomegranate molasses glaze makes these meatballs ready to party Whether you make your own pomegranate molasses or not, it makes a fantastic glaze for these powerfully spiced meatballs.;8;17
The Washington Post;@washingtonpost;2021-12-24T18:42:16.000Z;More than three dozen dead, 100 injured after fire tears through crowded ferry in Bangladesh The country, reliant on river travel, has a long history of water calamities.;7;47
The Washington Post;@washingtonpost;2021-12-24T18:11:29.000Z;Financial regulator takes aim at ‘buy now, pay later’ credit The Consumer Financial Protection Bureau, now under President Biden’s control, said it's probing popular “buy now, pay later” credit products offered by Affirm, Afterpay, Klarna, PayPal and Zip.;16;37
The Washington Post;@washingtonpost;2021-12-24T17:45:33.000Z;The most popular fact checks of 2021 Fact checks concerning the coronavirus and former president Donald Trump dominated the list.;44;32
The Washington Post;@washingtonpost;2021-12-24T17:13:57.000Z;Omicron and children: Pediatric hospitals in parts of U.S. filling fast About 800 kids have been admitted nearly every day this week, with those in Ohio, Texas, Pennsylvania and New York hit particularly hard by the juggernaut variant.;43;166
The Washington Post;@washingtonpost;2021-12-24T16:47:48.000Z;"Rudy Giuliani and One America News sued by Georgia poll workers falsely accused of electoral fraud Ruby Freeman and her daughter Wandrea “Shaye” Moss allege that Giuliani and the far-right network knowingly spread misinformation that led to ""vitriol, threats, and harassment.""";150;521
The Washington Post;@washingtonpost;2021-12-24T15:50:04.000Z;Google hit with $100 million fine in Russia for ‘systematic failure to remove banned content’ The penalty, the largest yet by Russia, represents an escalation in Russia’s push to pressure foreign tech firms to comply with its increasingly strict rules for the internet.;31;72
The Washington Post;@washingtonpost;2021-12-24T13:01:55.000Z;Apple’s AirTags can be as creepy as they are helpful. Finding them with some phones is easier than... Hopefully, no one is using one of Apple's AirTags to track your location. But it’s important to know what to do, just in case.;8;19
The Washington Post;@washingtonpost;2021-12-24T12:39:01.000Z;"What makes a diner tip $10,000? Servers spill their secrets. As one server who has earned large tips says, some customers ""give back financially what they've been given emotionally.""";20;14
The Washington Post;@washingtonpost;2021-12-24T12:11:39.000Z;The Navy SEALs, a Christmas story As the SEALs reinvented themselves, they focused on new missions for a world where counterterrorism is no longer the overriding priority.;28;34
The Washington Post;@washingtonpost;2021-12-24T11:44:05.000Z;Police arrest suspect in fatal shooting during flag football game on Capitol Hill The shooting came after a game marred by tension and trash-talk, court papers say;11;22
The Washington Post;@washingtonpost;2021-12-24T11:14:34.000Z;Supreme Court cases over vaccine mandates are really about whether government can protect... Can federal agencies impose mandates using laws that were not designed with a global pandemic in mind?;29;30
The Washington Post;@washingtonpost;2021-12-24T10:22:10.000Z;"‘Emily in Paris’ is exactly as bad as you remember, which is perfect Lily Collins's character remains vapid as ever in Season 2 of ""Emily in Paris,"" released Dec. 22 on Netflix.";18;30
The Washington Post;@washingtonpost;2021-12-24T09:54:09.000Z;A teen found a way to ease her anxiety and despair: Give away thousands of books to sick children Since the summer, Emily Bhatnagar has collected more than 7,000 books.;17;133
The Washington Post;@washingtonpost;2021-12-24T09:28:05.000Z;Immune cells mean omicron won’t swamp hospitals in vaccinated areas In highly vaccinated L.A. County, we don't expect a repeat of last year.;20;37
The Washington Post;@washingtonpost;2021-12-24T05:00:31.000Z;The most anticipated video games of 2022 Delays in 2021 have only served to add to hype for 2022.;8;15
The Washington Post;@washingtonpost;2021-12-24T04:34:05.000Z;Inside the administration’s failure to avert a covid testing shortfall The administration focused on testing early on as a key element in returning the country to normal. But over time, its emphasis shifted sharply to vaccines.;22;24
The Washington Post;@washingtonpost;2021-12-24T04:25:05.000Z;Stop shaming people for getting covid. Blame belongs elsewhere. We must look harder at large-scale things the government and the private sector haven’t done that would help.;22;23
The Washington Post;@washingtonpost;2021-12-24T03:53:04.000Z;Ted Cruz doesn’t realize the Republican nomination pipeline is already broken Yes, the Republican nominee used to be the prior contest's runner-up. But not recently.;55;36
The Washington Post;@washingtonpost;2021-12-24T03:27:31.000Z;The most dangerous conservative judges aren’t on the Supreme Court Three trends emanating from lower-court Republican judges are particularly threatening to our system of democratic governance.;27;62
The Washington Post;@washingtonpost;2021-12-24T02:57:30.000Z;‘A woman is a woman, a man is a man’: Putin compares gender nonconformity to the coronavirus... Putin has frequently used public appearances to take conservative position on culture war issues that he sees as Western, liberal viruses spreading in Russian society.;568;439
The Washington Post;@washingtonpost;2021-12-24T02:28:06.000Z;It is still Trump’s base that most needs to be convinced to get vaccinated A year into coronavirus vaccinations, the central point of resistance is clear.;65;45
The Washington Post;@washingtonpost;2021-12-24T02:09:02.000Z;Jury asks court to hear recordings of Elizabeth Holmes speaking with investors on third full day of... The jury in the Elizabeth Holmes trial is on its third full day of deliberations.;11;27
The Washington Post;@washingtonpost;2021-12-24T02:03:54.000Z;Portraits from inside the wild, messy, overheating and confounding economy of 2021 Americans experienced highs and lows that were unique to the incredible disruption of pandemic life.;7;14
The Washington Post;@washingtonpost;2021-12-23T22:02:10.000Z;The problem with performative centrism Enough with the “let me show how not liberal I am” performances from powerful elites. Our democracy is at stake.;59;137
The Washington Post;@washingtonpost;2021-12-23T21:42:00.000Z;International students’ holiday gift: A break spent in their dorms With the pandemic complicating international travel, some students were worried about where to stay when their campuses emptied out for winter break.;6;18
The Washington Post;@washingtonpost;2021-12-23T21:24:35.000Z;James Franco speaks out about sexual misconduct allegations: ‘I did sleep with students’ Months after settling a sexual misconduct lawsuit, James Franco said he has been “doing a lot of work” on himself.;29;30
The Washington Post;@washingtonpost;2021-12-23T21:03:02.000Z;What is redistricting? Redistricting is underway around the country, and it will continue to receive intense scrutiny ahead of the 2022 midterm elections.;14;27
The Washington Post;@washingtonpost;2021-12-23T20:57:05.000Z;President Biden is failing on covid-19 The White House is playing catch-up and doing damage control as omicron rages across the country.;600;115
The Washington Post;@washingtonpost;2021-12-23T20:35:00.000Z;Pregnancy apps have become a battleground of vaccine misinformation How the What To Expect site managed to clean up its big anti-vaccine problem;25;34
The Washington Post;@washingtonpost;2021-12-23T20:08:03.000Z;In highly vaccinated New England, hospitals are under unprecedented strain as coronavirus surges States such as Vermont, New Hampshire and Maine have experienced record numbers of cases and hospitalizations.;47;60
The Washington Post;@washingtonpost;2021-12-23T19:50:01.000Z;Omicron pulls workers back to the eye of the storm, as workplace outbreaks grow Closures have silenced bars, restaurants and entertainment venues in New York City, Houston, Chicago, D.C. and the Bay Area in recent days.;17;28
The Washington Post;@washingtonpost;2021-12-23T19:49:05.000Z;Booster shots crushed Israel’s delta wave. It’s betting a fourth dose will do the same to omicron. Israeli health officials say they don't have time to wait for studies on omicron before recommending another booster.;22;62
The Washington Post;@washingtonpost;2021-12-23T17:41:02.000Z;A UPS driver left a kind message for a family. They put it on Instagram, and strangers showered the... “They just have been coming in abundance — mostly from strangers,” UPS driver Dallen Harrell said of the gifts.;22;176
The Washington Post Retweeted;@joyceslee;2021-12-23T17:29:43.000Z;‘Burn it all down’: How Myanmar’s military razed villages to crush a growing resistance Exclusive documents and imagery reveal how Myanmar's military planned and executed a scorched-earth campaign, burning villages and shooting civilians, in restive Chin state.;4;114
The Washington Post;@washingtonpost;2021-12-23T17:21:08.000Z;Joan Didion, who chronicled American decadence and hypocrisy, dies at 87 Her novels and essays explored the agitated, fractured state of the nation’s psyche.;11;196
The Washington Post;@washingtonpost;2021-12-23T17:14:47.000Z;Trump asks Supreme Court to keep records from House Jan. 6 committee Trump wants the justices to reverse a unanimous ruling from the U.S. Court of Appeals for the D.C. Circuit, which rejected his assertions of executive privilege and request to keep secret roughly 800...;142;51
The Washington Post Retweeted;@mboorstein;2021-12-23T16:40:22.000Z;Cancel the pageant? The children’s service? Churches face painful Christmas questions amid new... What should be cancelled and what should continue, and how, were the quandaries facing church staff at congregations huge and tiny all over the country this week.;3;10
The Washington Post;@washingtonpost;2021-12-23T17:05:05.000Z;Federal Election Commission dismisses complaints against DeJoy over alleged straw-donor scheme In a decision that was made public this week, the FEC voted 4-1 to dismiss the complaints. against the postmaster general.;20;30
The Washington Post;@washingtonpost;2021-12-23T17:02:03.000Z;Trump’s newest business partner: A Chinese firm with a history of SEC investigations Shanghai-based Arc Capital, an investment firm that has been the target of probes by securities regulators, is at the center of the deal to take Trump’s media venture public.;44;80
The Washington Post;@washingtonpost;2021-12-23T14:34:09.000Z;FDA authorizes Merck’s anti-coronavirus pill, a second treatment option Merck's anti-covid pill, molnupiravir, was authorized by federal regulators a day after Pfizer's pill received a green light. Molnupiravir carries risks, but with treatments in short supply, it may...;34;133
The Washington Post;@washingtonpost;2021-12-23T14:31:07.000Z;Covid-19 live updates: Driven by omicron, U.S. cases surpass summer delta peak Coronavirus-related hospitalizations have continued rising in the United States.;18;26
The Washington Post;@washingtonpost;2021-12-23T14:05:18.000Z;Amid Ukraine invasion scare, U.S. and Europe lean on sanctions threat to stop Putin The United States has marshaled support from its European allies for significant sanctions but heavy reliance on economic measures faces challenges and limitations.;47;48
The Washington Post;@washingtonpost;2021-12-23T13:37:10.000Z;"Thursday briefing: New covid pill; easing omicron wave; student loan pause; NASA’s telescope... Catch up in minutes with these 7 stories.";9;13
The Washington Post;@washingtonpost;2021-12-23T13:27:34.000Z;NASA’s James Webb Space Telescope, poised to launch, will open a new window on the cosmos — if... The successor to the Hubble must evade 344 “single point failures” to achieve its ambitious mission.;5;35
The Washington Post;@washingtonpost;2021-12-23T12:35:17.000Z;As the GOP sheds its moderates, a whirlwind approaches We are entering a dark era of turbulence and division.;85;100
The Washington Post;@washingtonpost;2021-12-23T12:07:01.000Z;Kamala Harris tests negative after coronavirus exposure, spokesperson says The vice president's exposure comes days after President Biden had close contact with a “mid-level staffer” who later tested positive.;53;43
The Washington Post;@washingtonpost;2021-12-23T08:31:15.000Z;An 18-year-old woman is helping change the face — and speed — of sailing CJ Perez’s abundant talent and expertise at foiling has landed her in SailGP, a top-level league that wants to create more opportunities in the sport for women and members of other underrepresented...;11;20
The Washington Post;@washingtonpost;2021-12-23T08:15:30.000Z;TikTok’s new food-delivery brand plans to bring feta pasta and smash burgers to your door TikTok is partnering with a ghost kitchen service to bring recipes made popular on the app to your door.;7;12
The Washington Post;@washingtonpost;2021-12-23T07:58:53.000Z;The Seahawks’ reign as an NFL power is over, and it’s ending in a whimper The Seattle Seahawks' season spiraled further as they clinched the first losing season of Russell Wilson's career, an unwanted milestone that feels more like the end of the road than a bump in it.;6;9
The Washington Post;@washingtonpost;2021-12-23T07:39:09.000Z;Mysteries continue as officials struggle to open apparent time capsule found under Lee monument;16;32
The Washington Post;@washingtonpost;2021-12-23T07:22:58.000Z;Alan Scott, researcher who pioneered medical uses of Botox, dies at 89 Botox, the drug he first used to treat conditions such as crossed eyes, went on to be used by an estimated 11 million people as a wrinkle-relaxing elixir of youth.;16;24
The Washington Post;@washingtonpost;2021-12-23T07:07:03.000Z;First came the TikTok school shooting ‘challenge.’ Then came the fear. Are you not reassured?;7;21
The Washington Post;@washingtonpost;2021-12-23T06:51:19.000Z;Carolyn Hax: Aging father keeps doing house projects. How to get him to ‘sit still’? Adult child moves in with 70ish-year-old parents and grows frustrated with father's refusal to quit projects like lawnmowing and gutter-cleaning.;8;14
The Washington Post;@washingtonpost;2021-12-23T06:32:04.000Z;It’s the holiday season: Let us help you finalize menu with sweet and savory dishes Send in your questions to The Washington Post Food team, and we’ll help solve your cooking quandaries and share our latest recipes.;7;10
The Washington Post;@washingtonpost;2021-12-23T06:15:18.000Z;UCLA, Columbia, Duke among colleges planning to start January with remote instruction as omicron... Major universities including Columbia, Duke and the University of California at Los Angeles are among a growing number of colleges choosing a temporary pivot online as coronavirus cases rise.;20;59
The Washington Post;@washingtonpost;2021-12-23T03:07:53.000Z;Omicron may be on your next flight. Here’s how to protect yourself. From wearing the right mask to boarding last, these tips can help you escape omicron on a plane.;21;45
The Washington Post;@washingtonpost;2021-12-23T02:47:56.000Z;At a Christmas card exchange, a man admitted to killing his brother and pregnant sister-in-law,... Brent Hanson told the police chief he’d attacked his brother with a baseball bat on Sunday and then slashed his sister-in-law with a machete the following morning, according to a probable cause...;13;41
The Washington Post;@washingtonpost;2021-12-23T02:29:00.000Z;Biden says he will run for reelection in 2024 if he’s ‘in good health’ The president, confirming his past comment that he would seek eight years in the White House, said he would run again if his health did not deteriorate.;249;177
The Washington Post;@washingtonpost;2021-12-23T02:09:32.000Z;Women are more likely to die or be injured in car crashes. There’s a simple reason why. Many cars are not primarily designed to keep women safe. This must change. But so far, the government has refused to make it happen.;27;98
The Washington Post;@washingtonpost;2021-12-23T01:47:41.000Z;Biden says supply chain crisis didn’t materialize: ‘Gifts are being delivered, shelves are not... In a video conference with business leaders, the president touted data showing that the U.S. economy is thriving.;53;57
The Washington Post;@washingtonpost;2021-12-23T01:25:54.000Z;With Russian troops massing on the border, Ukraine’s Zelensky focuses instead on internal foes Zelensky has targeted two of Ukraine's most powerful men: Billionaires Rinat Akhmetov and Petro Poroshenko. That focus risks dividing the country at a time when U.S. officials are warning that Russia...;30;40
